Frame ID,QR ID,QR 2D,QR 3D
408,15,"[[557, 180], [667, 172], [669, 368], [569, 346]]","[0.7820019214949874, -161.12949221386876, 50.83198777488148, 13.015751429180446]"
409,15,"[[557, 180], [666, 172], [668, 369], [570, 346]]","[0.7793966185656318, -160.4777010218636, 51.47656670417765, 13.541132417724157]"
410,15,"[[556, 181], [668, 174], [669, 371], [568, 347]]","[0.7783353634797275, -160.73638645300272, 50.32854599216367, 13.410674307622658]"
411,15,"[[554, 185], [673, 179], [676, 375], [566, 351]]","[0.7773047963373838, -161.14929204380738, 47.40677834413714, 12.081562463094848]"
412,15,"[[549, 189], [686, 185], [687, 378], [560, 355]]","[0.7791148988490509, -162.65757958120463, 39.965676128426665, 9.707763410313945]"
413,15,"[[539, 189], [690, 183], [692, 375], [551, 355]]","[0.7780148304394974, -163.65237506633744, 33.20031023641327, 7.1860467572556255]"
414,15,"[[527, 188], [695, 183], [695, 372], [536, 356]]","[0.7772217490152319, -165.23009953028728, 22.411250958900666, 4.713396952288883]"
415,15,"[[522, 191], [701, 186], [701, 371], [531, 362]]","[0.775900539431179, -165.81070438109643, 12.962164558649988, 2.194070137831077]"
416,15,"[[520, 192], [703, 186], [703, 370], [527, 367]]","[0.7723510036678991, -169.93317526703612, 7.184280992451547, 0.4083681742773207]"
417,15,"[[519, 194], [703, 186], [703, 369], [527, 369]]","[0.7739403704863695, -170.3833474083824, 5.486117617460275, -0.35043608720404557]"
418,15,"[[518, 192], [703, 182], [705, 361], [527, 369]]","[0.7740062851450557, -165.9513586853402, -2.415051602141439, -2.5399117818135815]"
419,15,"[[521, 189], [705, 178], [708, 358], [531, 368]]","[0.7748924334548914, -168.8970841251528, -1.6901608431851896, -2.830655866269865]"
420,15,"[[524, 190], [706, 178], [711, 356], [535, 371]]","[0.7728051942272609, -165.80416451973844, -8.077775331939945, -4.784212740964394]"
421,15,"[[525, 189], [705, 178], [710, 356], [536, 371]]","[0.7752058625677269, -166.78270027762693, -9.966242658220484, -4.995808193597084]"
422,15,"[[528, 188], [702, 178], [708, 356], [539, 373]]","[0.7736268526147881, -167.29491189410896, -17.333956943322217, -6.446917969206735]"
423,15,"[[529, 190], [698, 181], [703, 358], [541, 377]]","[0.77173906885646, -166.60670868423995, -23.34569472213961, -7.751751065868283]"
424,15,"[[530, 183], [684, 175], [691, 350], [544, 374]]","[0.7712467106691608, -165.28717584732155, -33.874034011111625, -11.112071422910093]"
425,15,"[[533, 183], [679, 176], [690, 350], [549, 375]]","[0.7727822660862147, -166.5772290877306, -37.498232971743676, -12.05998826314717]"
426,15,"[[541, 184], [679, 175], [692, 349], [559, 377]]","[0.7705216540686077, -165.31352259401677, -40.944312188027475, -14.205126409691314]"
427,15,"[[556, 183], [683, 173], [699, 346], [576, 377]]","[0.7701621091695674, -164.21573722473937, -44.574112808171854, -16.612088002629026]"
428,15,"[[569, 181], [686, 172], [702, 343], [591, 378]]","[0.7665214008053083, -162.23566471884627, -48.469263261445896, -19.294115772915806]"
429,15,"[[579, 180], [685, 170], [703, 341], [603, 377]]","[0.7672433932076558, -160.54767496011897, -51.91660475932327, -22.060906198039177]"
430,15,"[[586, 180], [682, 170], [702, 340], [610, 378]]","[0.7666724754556415, -158.5558055187405, -54.77956259245159, -24.65371011124788]"
431,15,"[[589, 181], [678, 172], [699, 341], [614, 380]]","[0.7658671990594829, -157.36674307955644, -57.18610336753524, -26.481906522512258]"
432,15,"[[590, 181], [673, 172], [696, 341], [614, 380]]","[0.7663585553099165, -156.17540513807734, -58.7348795888573, -27.94334386919016]"
433,15,"[[592, 180], [671, 171], [693, 340], [615, 378]]","[0.7697396870226604, -154.77515631058426, -59.91310381207083, -29.146379683182467]"
434,15,"[[589, 179], [664, 168], [686, 336], [611, 375]]","[0.7762799160168983, -151.79452778288115, -60.730525164342964, -31.850416056746116]"
435,15,"[[591, 177], [663, 168], [684, 336], [611, 375]]","[0.7727800123858646, -150.84889355878943, -61.79825137480111, -32.419995288385635]"
436,15,"[[591, 177], [662, 167], [683, 335], [610, 374]]","[0.775224731979155, -150.04030866931905, -61.787505800902096, -33.006279860870364]"
437,15,"[[592, 182], [663, 172], [685, 339], [611, 378]]","[0.7780055845802457, -151.23837949003325, -61.6470842164692, -32.06085579550709]"
438,15,"[[595, 190], [665, 177], [693, 343], [620, 386]]","[0.774467016538881, -152.1255239108708, -61.296613297612026, -33.176930176144566]"
439,15,"[[585, 234], [656, 219], [685, 385], [612, 430]]","[0.7668669444552103, -156.89133918972348, -63.2363166167293, -29.4284456145852]"
440,15,"[[588, 256], [659, 243], [686, 408], [611, 454]]","[0.763525014993445, -160.40854053591096, -63.868825931814875, -25.323452930218224]"
441,15,"[[576, 252], [648, 241], [673, 402], [596, 443]]","[0.7899360258947914, -160.99544190929834, -63.693534070829415, -24.063835466099924]"
442,15,"[[571, 225], [645, 213], [671, 377], [593, 420]]","[0.7763967254615289, -156.19332273575176, -62.834075129375975, -28.58651717158262]"
443,15,"[[574, 252], [650, 237], [680, 402], [601, 446]]","[0.7722661355330034, -161.343450884512, -62.56983517088541, -25.380033950896802]"
444,15,"[[569, 258], [646, 246], [675, 409], [595, 453]]","[0.7739941764864, -163.25101671423062, -63.0336729204278, -23.385412909644025]"
445,15,"[[562, 253], [641, 241], [669, 406], [588, 449]]","[0.7694988988736194, -162.59773897476427, -63.09995912134067, -23.703252251466242]"
446,15,"[[551, 264], [631, 251], [659, 417], [575, 460]]","[0.768596315361332, -163.41360367814565, -63.56583345671549, -22.568374996188965]"
447,15,"[[544, 265], [628, 253], [655, 420], [568, 463]]","[0.7630236799132089, -164.48926656249205, -63.165113171119074, -21.306171901649883]"
448,15,"[[541, 263], [631, 250], [658, 418], [564, 460]]","[0.7637218235926657, -165.4629206989414, -60.83783554651137, -19.99646552986132]"
449,15,"[[534, 262], [631, 248], [659, 417], [556, 460]]","[0.7592596117483569, -166.08624835297817, -58.3661876186871, -19.04925754390216]"
450,15,"[[526, 256], [631, 240], [660, 410], [551, 453]]","[0.7588841256234565, -166.32141155595488, -55.732362966981796, -19.106762192232214]"
451,15,"[[520, 245], [644, 229], [671, 403], [545, 445]]","[0.7449566905573588, -167.94215333019187, -49.221514632525505, -16.55184758334583]"
452,15,"[[528, 238], [674, 221], [702, 399], [552, 437]]","[0.7378827604138919, -171.7873794398051, -37.90620510024014, -12.757591590353979]"
453,15,"[[534, 230], [692, 215], [715, 395], [554, 427]]","[0.7391829706464285, -172.7647221382342, -30.980607931166645, -10.253957879812909]"
454,15,"[[524, 203], [698, 192], [715, 375], [539, 399]]","[0.7389574967153633, -173.06703963073517, -21.145046567773704, -7.4656439407863875]"
455,15,"[[516, 193], [695, 185], [707, 371], [526, 387]]","[0.7422749238395903, -174.113054640879, -16.05706789465202, -5.1369597385445385]"
456,15,"[[484, 184], [667, 180], [675, 363], [490, 372]]","[0.7575438905391125, -179.7562934849511, -3.4943890588243858, -2.2981198938442384]"
457,15,"[[467, 175], [653, 168], [660, 354], [474, 362]]","[0.7526531867035332, -179.64731990773504, 0.9669112645285043, -2.143505549513747]"
458,15,"[[465, 180], [652, 175], [655, 361], [471, 367]]","[0.7544910179353235, -177.8645218855963, 1.2811846274218708, -1.3221945807398865]"
459,15,"[[447, 176], [633, 171], [637, 358], [452, 365]]","[0.7523442352825618, -179.09566357702712, 2.3848513114973606, -1.3761666624189568]"
460,15,"[[416, 178], [604, 176], [607, 361], [420, 364]]","[0.7620722122583287, -179.45625500961611, -1.3800409448035724, -0.96815233245585]"
461,15,"[[413, 176], [601, 177], [601, 364], [414, 364]]","[0.7580295336400755, -178.54410203832643, 0.06928559777993662, 0.13794708030708874]"
462,15,"[[415, 173], [603, 176], [602, 363], [415, 362]]","[0.7576875338372264, -177.99140906949847, -0.31385926715152923, 0.5386722744996161]"
463,15,"[[414, 169], [601, 174], [599, 359], [412, 357]]","[0.7634914353061751, -178.9139908300697, -1.6629586580054365, 0.822609079356633]"
464,15,"[[427, 164], [613, 172], [610, 357], [424, 353]]","[0.7638385498528921, -177.33564688574566, -2.2889341394323948, 1.4065273605735948]"
465,15,"[[434, 166], [620, 172], [618, 358], [432, 354]]","[0.7611269700323666, -177.27434695789782, -0.8925346498695766, 1.2127151955348368]"
466,15,"[[435, 163], [622, 169], [619, 354], [433, 351]]","[0.7619563788921209, -177.7817494053433, -1.9205089900301924, 1.0830349876198766]"
467,15,"[[433, 171], [619, 177], [616, 362], [430, 359]]","[0.7614192173274008, -178.42682729656295, -1.2738220188176945, 1.1842504972046264]"
468,15,"[[439, 175], [625, 182], [622, 367], [436, 363]]","[0.7605775229309334, -177.84450245718224, -1.9942296671821416, 1.3179565618549896]"
469,15,"[[446, 182], [632, 189], [628, 373], [443, 369]]","[0.7618538015342967, -177.64370232110383, -2.289328443947974, 1.3878229536148254]"
470,15,"[[451, 184], [636, 190], [634, 374], [448, 371]]","[0.7602667402300775, -179.13499791520243, -2.5477350386673594, 0.9842307375630137]"
471,15,"[[463, 186], [648, 193], [645, 378], [460, 374]]","[0.7573070581195284, -177.5859774203866, -1.9448575849576415, 1.3151869049882121]"
472,15,"[[464, 198], [648, 204], [645, 388], [460, 385]]","[0.7582914756520867, -179.27232425996723, -1.6002299758666378, 1.2017734888076115]"
473,15,"[[459, 192], [643, 199], [638, 383], [454, 378]]","[0.7611281346906085, -178.51636821834748, -0.3881761581415038, 1.7796257200161631]"
474,15,"[[456, 179], [640, 188], [634, 371], [450, 365]]","[0.7650518361508447, -178.3732182979274, -1.8738218005842224, 2.077669464477239]"
475,15,"[[462, 176], [647, 185], [641, 368], [457, 362]]","[0.764106376442997, -177.63909553738324, -2.6101037823679523, 1.9614659852409948]"
476,15,"[[464, 179], [649, 188], [643, 370], [459, 364]]","[0.7655476517356407, -178.1809942883684, -3.2316981824421753, 1.902206314163314]"
477,15,"[[470, 187], [653, 194], [649, 378], [465, 373]]","[0.7612174255198019, -178.67137568324077, -0.5484624414757816, 1.6735515643268393]"
478,15,"[[472, 191], [655, 197], [651, 381], [467, 376]]","[0.7608612629162433, -179.1811241907655, 0.23173618121343942, 1.6149296316041744]"
479,15,"[[474, 192], [657, 199], [653, 382], [469, 377]]","[0.7625144551742574, -179.25089868862145, -1.4584351957045394, 1.597531049959698]"
480,15,"[[476, 189], [660, 198], [654, 379], [471, 374]]","[0.7659952707690064, -178.05532984174894, -4.087157443247523, 1.784173920866469]"
481,15,"[[469, 171], [652, 178], [647, 360], [464, 355]]","[0.7688047002258251, -178.9463386204747, -1.1479458248677274, 1.7004064504123029]"
482,15,"[[468, 174], [651, 180], [647, 363], [465, 359]]","[0.7680522322779355, -177.20550474056157, -0.39557101792597177, 1.457014223828324]"
483,15,"[[470, 185], [652, 190], [649, 372], [467, 369]]","[0.7692597600508064, -178.45229241950767, -0.5946485873684283, 1.1456701746666755]"
484,15,"[[466, 202], [648, 207], [645, 388], [463, 385]]","[0.7705025925762055, -178.9687786414874, -1.3800641407850782, 1.090636209007246]"
485,15,"[[461, 204], [644, 207], [641, 388], [459, 387]]","[0.7695395026760987, -179.40759865155914, -0.8599620710471629, 0.7025432376800901]"
486,15,"[[455, 203], [636, 208], [634, 388], [452, 386]]","[0.774601178997206, -179.68874726433847, -2.223801493136118, 0.867248267820114]"
487,15,"[[449, 202], [630, 207], [627, 387], [447, 384]]","[0.7787941910715621, -177.66397783705088, -0.8463696661238587, 1.1415138922868715]"
488,15,"[[446, 199], [626, 204], [624, 383], [444, 380]]","[0.7833508219942342, -178.22410901411192, -1.5196858382329967, 0.9913761933815707]"
489,15,"[[448, 198], [627, 204], [625, 383], [445, 380]]","[0.7830896264258779, -178.5550523606574, -1.6766368660709388, 1.120874300147808]"
490,15,"[[445, 193], [625, 198], [623, 376], [443, 374]]","[0.7858101706540682, -178.82968343378215, -2.5984768963355216, 0.8061095412927389]"
491,15,"[[440, 187], [620, 192], [618, 370], [439, 368]]","[0.7889582785015985, -177.53912677791564, -2.282652026986726, 0.8142645338105895]"
